date,fund,company,ticker,shares,weight(%)
1/26/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,292702.00,0.90
1/26/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,2568700.00,1.62
1/26/2021,ARKQ,DEERE & CO,DE,420442.00,4.16
1/26/2021,ARKF,DOCUSIGN INC,DOCU,258422.00,2.21
1/26/2021,ARKW,DOCUSIGN INC,DOCU,455647.00,1.60
1/26/2021,ARKK,DOCUSIGN INC,DOCU,1891348.00,1.89
1/26/2021,ARKF,DISCOVERY LTD,DSY,2940835.00,0.92
1/26/2021,ARKK,EDITAS MEDICINE INC,EDIT,6639659.00,1.71
1/26/2021,ARKG,EDITAS MEDICINE INC,EDIT,1812076.00,0.98
1/26/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,209634.00,0.95
1/26/2021,ARKG,EVOGENE LTD,EVGN,4583323.00,0.28
1/26/2021,ARKK,EXACT SCIENCES CORP,EXAS,3382757.00,2.03
1/26/2021,ARKG,EXACT SCIENCES CORP,EXAS,3147659.00,3.94
1/26/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,311123.00,0.15
1/26/2021,ARKG,FATE THERAPEUTICS INC,FATE,3732592.00,2.96
1/26/2021,ARKK,FATE THERAPEUTICS INC,FATE,284056.00,0.11
1/26/2021,ARKW,FACEBOOK INC-CLASS A,FB,547866.00,2.31
1/26/2021,ARKF,FACEBOOK INC-CLASS A,FB,187990.00,1.92
1/26/2021,ARKQ,FLIR SYSTEMS INC,FLIR,813863.00,1.48
1/26/2021,ARKW,FASTLY INC - CLASS A,FSLY,1439799.00,2.30
1/26/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,6981647.00,3.28
1/26/2021,ARKG,GUARDANT HEALTH INC,GH,695462.00,0.93
1/26/2021,ARKQ,ALPHABET INC-CL C,GOOG,53760.00,3.45
1/26/2021,ARKG,ALPHABET INC-CL A,GOOGL,121104.00,2.05
1/26/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,276621.00,1.22
1/26/2021,ARKF,HDFC BANK LTD-ADR,HDB,353075.00,0.93
1/26/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,54528.00,0.37
1/26/2021,ARKW,HUBSPOT INC,HUBS,163150.00,0.91
1/26/2021,ARKW,HUYA INC-ADR,HUYA,4710087.00,1.88
1/26/2021,ARKK,HUYA INC-ADR,HUYA,6862941.00,0.78
1/26/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,947170.00,3.87
1/26/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,3017596.00,1.45
1/26/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,1221483.00,2.05
1/26/2021,ARKG,INCYTE CORP,INCY,2855748.00,2.52
1/26/2021,ARKF,INTUIT INC,INTU,113371.00,1.54
1/26/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,3532022.00,1.96
1/26/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,10032963.00,1.90
1/26/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,7570657.00,3.00
1/26/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5492670.00,1.14
1/26/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1700525.00,2.77
1/26/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46757.00,1.20
1/26/2021,ARKW,JD.COM INC-ADR,JD,755319.00,1.09
1/26/2021,ARKF,JD.COM INC-ADR,JD,435124.00,1.53
1/26/2021,ARKQ,JD.COM INC-ADR,JD,1334992.00,4.33
1/26/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,2575897.00,2.41
1/26/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,53131.00,0.13
1/26/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,3647170.00,3.56
1/26/2021,ARKW,LENDINGCLUB CORP,LC,4605038.00,0.78
1/26/2021,ARKF,LENDINGCLUB CORP,LC,1879598.00,0.77
1/26/2021,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1940800.00,0.33
1/26/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,118801.00,1.31
1/26/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,833796.00,2.14
1/26/2021,ARKG,908 DEVICES INC,MASS,564130.00,0.29
1/26/2021,ARKG,SERES THERAPEUTICS INC,MCRB,3552954.00,0.76
1/26/2021,ARKK,SERES THERAPEUTICS INC,MCRB,8018577.00,0.82
1/26/2021,ARKF,MERCADOLIBRE INC,MELI,60025.00,3.94
1/26/2021,ARKW,MERCADOLIBRE INC,MELI,40697.00,1.10
1/26/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,578667.00,1.43
1/26/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,21402.00,0.40
1/26/2021,ARKK,MATERIALISE NV-ADR,MTLS,5992401.00,1.73
1/26/2021,ARKQ,MATERIALISE NV-ADR,MTLS,2256014.00,5.12
1/26/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,825634.00,0.95
1/26/2021,ARKW,NETFLIX INC,NFLX,312062.00,2.62
1/26/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1291713.00,2.07
1/26/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,4122740.00,0.96
1/26/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6946273.00,3.62
1/26/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1311686.00,0.80
1/26/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1653476.00,0.48
1/26/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3983542.00,1.28
1/26/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,985710.00,1.11
1/26/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6441236.00,1.76
1/26/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2178866.00,1.24
1/26/2021,ARKQ,NVIDIA CORP,NVDA,76087.00,1.37
1/26/2021,ARKF,NVIDIA CORP,NVDA,51150.00,1.00
1/26/2021,ARKW,NVIDIA CORP,NVDA,174686.00,1.40
1/26/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,1605599.00,0.66
1/26/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,3652129.00,3.11
1/26/2021,ARKG,INVITAE CORP,NVTA,6180483.00,2.64
1/26/2021,ARKK,INVITAE CORP,NVTA,17414569.00,3.57
1/26/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,515278.00,2.91
1/26/2021,ARKW,OKTA INC,OKTA,208249.00,0.80
1/26/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,188935.00,0.09
1/26/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,511011.00,0.03
1/26/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.00,0.09
1/26/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,374190.00,0.04
1/26/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,4000604.00,1.65
1/26/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,1719380.00,1.73
1/26/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18192363.00,5.31
1/26/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7239664.00,1.01
1/26/2021,ARKQ,PACCAR INC,PCAR,77700.00,0.25
1/26/2021,ARKK,PACCAR INC,PCAR,840691.00,0.35
1/26/2021,ARKK,PAGERDUTY INC,PD,7534365.00,1.53
1/26/2021,ARKW,PAGERDUTY INC,PD,2226551.00,1.59
1/26/2021,ARKF,PINDUODUO INC-ADR,PDD,234353.00,1.48
1/26/2021,ARKG,PHREESIA INC,PHR,1693403.00,1.00
1/26/2021,ARKK,PINTEREST INC- CLASS A,PINS,3204459.00,0.94
1/26/2021,ARKW,PINTEREST INC- CLASS A,PINS,1564459.00,1.62
1/26/2021,ARKF,PINTEREST INC- CLASS A,PINS,1471895.00,3.70
1/26/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,2021340.00,1.07
1/26/2021,ARKQ,PROTO LABS INC,PRLB,280592.00,2.10
1/26/2021,ARKK,PROTO LABS INC,PRLB,3149835.00,3.00
1/26/2021,ARKG,PERSONALIS INC,PSNL,6739994.00,2.54
1/26/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,6536496.00,2.20
1/26/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,22201632.00,2.13
1/26/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,8710400.00,1.74
1/26/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3836111.00,0.25
1/26/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,502473.00,1.11
1/26/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,555539.00,2.00
1/26/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,2157474.00,2.21
1/26/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,405616.00,3.55
1/26/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,857176.00,1.04
1/26/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,473849.00,1.10
1/26/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,822398.00,3.97
1/26/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,9176509.00,3.72
1/26/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,130156.00,1.06
1/26/2021,ARKW,ROKU INC,ROKU,718569.00,4.33
1/26/2021,ARKK,ROKU INC,ROKU,4200450.00,7.21
1/26/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,1006196.00,0.32
1/26/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,616871.00,1.26
1/26/2021,ARKG,SCHRODINGER INC,SDGR,1795437.00,1.49
1/26/2021,ARKK,SEA LTD-ADR,SE,1254021.00,1.16
1/26/2021,ARKW,SEA LTD-ADR,SE,635511.00,2.06
1/26/2021,ARKF,SEA LTD-ADR,SE,462628.00,3.65
1/26/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,45853.00,1.93
1/26/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,449899.00,2.22
1/26/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,105714.00,1.83
1/26/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,798813.00,2.59
1/26/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,505547.00,0.67
1/26/2021,ARKW,SKILLZ INC,SKLZ,963382.00,0.43
1/26/2021,ARKF,SNAP INC - A,SNAP,1218869.00,2.36
1/26/2021,ARKW,SNAP INC - A,SNAP,1800834.00,1.43
1/26/2021,ARKQ,SYNOPSYS INC,SNPS,232968.00,2.07
1/26/2021,ARKW,SYNOPSYS INC,SNPS,255315.00,1.01
1/26/2021,ARKK,SYNOPSYS INC,SNPS,858162.00,0.97
1/26/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1958456.00,2.76
1/26/2021,ARKQ,SPLUNK INC,SPLK,960.00,0.01
1/26/2021,ARKF,SPLUNK INC,SPLK,283225.00,1.79
1/26/2021,ARKK,SPLUNK INC,SPLK,1224712.00,0.91
1/26/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1981500.00,2.84
1/26/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,601974.00,3.03
1/26/2021,ARKF,SQUARE INC - A,SQ,1118743.00,8.49
1/26/2021,ARKW,SQUARE INC - A,SQ,1174376.00,3.67
1/26/2021,ARKK,SQUARE INC - A,SQ,4982902.00,4.43
1/26/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1642736.00,1.35
1/26/2021,ARKK,STRATASYS LTD,SSYS,7032750.00,1.27
1/26/2021,ARKQ,STRATASYS LTD,SSYS,1544348.00,2.19
1/26/2021,ARKG,SURFACE ONCOLOGY INC,SURF,3538592.00,0.37
1/26/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.00,0.32
1/26/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5044273.00,0.24
1/26/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,19325834.00,3.12
1/26/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2624012.00,3.62
1/26/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,406563.00,1.26
1/26/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,5921062.00,2.33
1/26/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1474496.00,4.94
1/26/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,869108.00,1.27
1/26/2021,ARKF,TELADOC HEALTH INC,TDOC,157882.00,1.64
1/26/2021,ARKG,TELADOC HEALTH INC,TDOC,3275717.00,8.33
1/26/2021,ARKK,TELADOC HEALTH INC,TDOC,4512311.00,5.49
1/26/2021,ARKW,TELADOC HEALTH INC,TDOC,1062953.00,4.54
1/26/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,109784.00,1.41
1/26/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,249836.00,0.84
1/26/2021,ARKQ,TERADYNE INC,TER,432475.00,2.00
1/26/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,312438.00,1.41
1/26/2021,ARKK,LENDINGTREE INC,TREE UW,1221280.00,1.74
1/26/2021,ARKW,LENDINGTREE INC,TREE UW,354957.00,1.78
1/26/2021,ARKF,LENDINGTREE INC,TREE UW,172402.00,2.10
1/26/2021,ARKQ,TRIMBLE INC,TRMB,1867874.00,4.35
1/26/2021,ARKK,TESLA INC,TSLA,2598708.00,9.76
1/26/2021,ARKW,TESLA INC,TSLA,742188.00,9.79
1/26/2021,ARKQ,TESLA INC,TSLA,380410.00,11.24
1/26/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,766446.00,3.25
1/26/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,686570.00,1.30
1/26/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3719793.00,2.00
1/26/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,321043.00,1.48
1/26/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,92883.00,1.08
1/26/2021,ARKW,TWILIO INC - A,TWLO,350156.00,1.86
1/26/2021,ARKK,TWILIO INC - A,TWLO,1330157.00,2.01
1/26/2021,ARKF,TWILIO INC - A,TWLO,190680.00,2.46
1/26/2021,ARKK,2U INC,TWOU,8035870.00,1.46
1/26/2021,ARKQ,2U INC,TWOU,1201373.00,1.72
1/26/2021,ARKW,2U INC,TWOU,1882940.00,1.20
1/26/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,3694364.00,5.34
1/26/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,2899187.00,2.01
1/26/2021,ARKW,TWITTER INC,TWTR,1412246.00,1.05
1/26/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,856089.00,1.31
1/26/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,1435921.00,1.05
1/26/2021,ARKK,UNITY SOFTWARE INC,U,1814802.00,1.15
1/26/2021,ARKW,UNITY SOFTWARE INC,U,548303.00,1.22
1/26/2021,ARKW,VERACYTE INC,VCYT,1645791.00,1.29
1/26/2021,ARKK,VERACYTE INC,VCYT,4829761.00,1.08
1/26/2021,ARKG,VERACYTE INC,VCYT,2154080.00,1.01
1/26/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,599190.00,1.55
1/26/2021,ARKF,VERISK ANALYTICS INC,VRSK,98312.00,0.67
1/26/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1627282.00,3.43
1/26/2021,ARKF,WORKDAY INC-CLASS A,WDAY,211107.00,1.81
1/26/2021,ARKQ,WORKHORSE GROUP INC,WKHS,2106093.00,2.27
1/26/2021,ARKQ,XILINX INC,XLNX,238801.00,1.15
1/26/2021,ARKQ,EXONE CO/THE,XONE,997483.00,0.95
1/26/2021,ARKF,ZILLOW GROUP INC - C,Z,857084.00,4.33
1/26/2021,ARKK,ZILLOW GROUP INC - C,Z,4892551.00,2.90
1/26/2021,ARKW,ZILLOW GROUP INC - C,Z,891755.00,1.85
1/26/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1274469.00,2.03
1/26/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,347022.00,1.94
