date,fund,company,ticker,shares,weight(%)
1/22/2021,ARKG,CERUS CORP,CERS,8154380.00,0.51
1/22/2021,ARKK,CERUS CORP,CERS,19063301.00,0.57
1/22/2021,ARKG,COMPUGEN LTD,CGEN,5721282.00,0.61
1/22/2021,ARKK,COMPUGEN LTD,CGEN,10084426.00,0.52
1/22/2021,ARKG,CELLECTIS - ADR,CLLS,6036351.00,1.62
1/22/2021,ARKW,SALESFORCE.COM INC,CRM,341160.00,1.15
1/22/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,2379044.00,3.84
1/22/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,6070635.00,4.71
1/22/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,289489.00,0.97
1/22/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,2551106.00,1.73
1/22/2021,ARKQ,DEERE & CO,DE,400354.00,4.32
1/22/2021,ARKF,DOCUSIGN INC,DOCU,248858.00,2.35
1/22/2021,ARKK,DOCUSIGN INC,DOCU,1886191.00,1.98
1/22/2021,ARKW,DOCUSIGN INC,DOCU,450649.00,1.72
1/22/2021,ARKF,DISCOVERY LTD,DSY,2831958.00,0.90
1/22/2021,ARKK,EDITAS MEDICINE INC,EDIT,6655763.00,1.80
1/22/2021,ARKG,EDITAS MEDICINE INC,EDIT,1812076.00,1.02
1/22/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,199621.00,0.95
1/22/2021,ARKG,EVOGENE LTD,EVGN,4583323.00,0.24
1/22/2021,ARKK,EXACT SCIENCES CORP,EXAS,3373541.00,2.08
1/22/2021,ARKG,EXACT SCIENCES CORP,EXAS,2871981.00,3.69
1/22/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,281256.00,0.15
1/22/2021,ARKG,FATE THERAPEUTICS INC,FATE,3681581.00,3.06
1/22/2021,ARKK,FATE THERAPEUTICS INC,FATE,283282.00,0.11
1/22/2021,ARKW,FACEBOOK INC-CLASS A,FB,541854.00,2.22
1/22/2021,ARKF,FACEBOOK INC-CLASS A,FB,181048.00,1.84
1/22/2021,ARKQ,FLIR SYSTEMS INC,FLIR,774989.00,1.49
1/22/2021,ARKW,FASTLY INC - CLASS A,FSLY,1424007.00,2.20
1/22/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,6905057.00,3.55
1/22/2021,ARKG,GUARDANT HEALTH INC,GH,685950.00,0.94
1/22/2021,ARKQ,ALPHABET INC-CL C,GOOG,51187.00,3.44
1/22/2021,ARKG,ALPHABET INC-CL A,GOOGL,119451.00,1.94
1/22/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,266373.00,1.22
1/22/2021,ARKF,HDFC BANK LTD-ADR,HDB,340002.00,0.94
1/22/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,51924.00,0.37
1/22/2021,ARKW,HUBSPOT INC,HUBS,161359.00,0.95
1/22/2021,ARKW,HUYA INC-ADR,HUYA,4710087.00,1.69
1/22/2021,ARKK,HUYA INC-ADR,HUYA,6879589.00,0.68
1/22/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,912119.00,3.79
1/22/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,3009370.00,1.39
1/22/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,1119231.00,1.87
1/22/2021,ARKG,INCYTE CORP,INCY,2683399.00,2.25
1/22/2021,ARKF,INTUIT INC,INTU,109178.00,1.52
1/22/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,3176646.00,1.68
1/22/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,10005613.00,1.96
1/22/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,7467185.00,3.04
1/22/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5477686.00,1.11
1/22/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1731848.00,3.00
1/22/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,35846.00,0.94
1/22/2021,ARKW,JD.COM INC-ADR,JD,747030.00,1.06
1/22/2021,ARKF,JD.COM INC-ADR,JD,336502.00,1.18
1/22/2021,ARKQ,JD.COM INC-ADR,JD,1271225.00,4.26
1/22/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,2292808.00,2.35
1/22/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,51155.00,0.12
1/22/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,3472953.00,3.68
1/22/2021,ARKW,LENDINGCLUB CORP,LC,4605038.00,0.80
1/22/2021,ARKF,LENDINGCLUB CORP,LC,1879598.00,0.81
1/22/2021,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1914265.00,0.35
1/22/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,113128.00,1.36
1/22/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,803396.00,2.06
1/22/2021,ARKG,908 DEVICES INC,MASS,556416.00,0.31
1/22/2021,ARKK,SERES THERAPEUTICS INC,MCRB,8038025.00,0.80
1/22/2021,ARKG,SERES THERAPEUTICS INC,MCRB,3552954.00,0.73
1/22/2021,ARKF,MERCADOLIBRE INC,MELI,66289.00,4.83
1/22/2021,ARKW,MERCADOLIBRE INC,MELI,40253.00,1.18
1/22/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,551015.00,1.48
1/22/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,20604.00,0.39
1/22/2021,ARKQ,MATERIALISE NV-ADR,MTLS,2314995.00,5.67
1/22/2021,ARKK,MATERIALISE NV-ADR,MTLS,6006937.00,1.71
1/22/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,816577.00,1.02
1/22/2021,ARKW,NETFLIX INC,NFLX,308639.00,2.61
1/22/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1229995.00,2.00
1/22/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6614452.00,3.36
1/22/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,4077509.00,0.88
1/22/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1293764.00,0.87
1/22/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1648967.00,0.54
1/22/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3631410.00,1.16
1/22/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,974898.00,1.13
1/22/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2178866.00,1.39
1/22/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6456860.00,1.98
1/22/2021,ARKQ,NVIDIA CORP,NVDA,72460.00,1.40
1/22/2021,ARKF,NVIDIA CORP,NVDA,49250.00,1.00
1/22/2021,ARKW,NVIDIA CORP,NVDA,172769.00,1.42
1/22/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,1237924.00,0.49
1/22/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,3602220.00,2.99
1/22/2021,ARKK,INVITAE CORP,NVTA,17456809.00,3.97
1/22/2021,ARKG,INVITAE CORP,NVTA,6180483.00,2.92
1/22/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,490664.00,2.99
1/22/2021,ARKW,OKTA INC,OKTA,205963.00,0.81
1/22/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,186354.00,0.08
1/22/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,522920.00,0.03
1/22/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,374190.00,0.05
1/22/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.00,0.10
1/22/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,3956714.00,1.72
1/22/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,1655701.00,1.79
1/22/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18274033.00,5.85
1/22/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7257224.00,1.12
1/22/2021,ARKK,PACCAR INC,PCAR,450058.00,0.18
1/22/2021,ARKK,PAGERDUTY INC,PD,7552637.00,1.52
1/22/2021,ARKW,PAGERDUTY INC,PD,2226551.00,1.63
1/22/2021,ARKF,PINDUODUO INC-ADR,PDD,225676.00,1.44
1/22/2021,ARKG,PHREESIA INC,PHR,1670261.00,1.00
1/22/2021,ARKF,PINTEREST INC- CLASS A,PINS,1417412.00,3.84
1/22/2021,ARKW,PINTEREST INC- CLASS A,PINS,1943488.00,2.12
1/22/2021,ARKK,PINTEREST INC- CLASS A,PINS,3195729.00,0.96
1/22/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,1999167.00,0.97
1/22/2021,ARKK,PROTO LABS INC,PRLB,3157475.00,2.51
1/22/2021,ARKQ,PROTO LABS INC,PRLB,280592.00,1.91
1/22/2021,ARKG,PERSONALIS INC,PSNL,6739994.00,2.76
1/22/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,22255488.00,2.11
1/22/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,6536496.00,2.24
1/22/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,8710400.00,1.71
1/22/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3836111.00,0.25
1/22/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,496962.00,1.19
1/22/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,2151597.00,2.23
1/22/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,549443.00,2.07
1/22/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,390605.00,3.65
1/22/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,816225.00,1.03
1/22/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,472562.00,1.05
1/22/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,811146.00,3.73
1/22/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,9051107.00,3.50
1/22/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,101337.00,0.95
1/22/2021,ARKK,ROKU INC,ROKU,4189002.00,7.30
1/22/2021,ARKW,ROKU INC,ROKU,788853.00,4.98
1/22/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,992444.00,0.32
1/22/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,594044.00,1.29
1/22/2021,ARKG,SCHRODINGER INC,SDGR,1770903.00,1.45
1/22/2021,ARKK,SEA LTD-ADR,SE,1250601.00,1.22
1/22/2021,ARKF,SEA LTD-ADR,SE,445514.00,3.91
1/22/2021,ARKW,SEA LTD-ADR,SE,628542.00,2.22
1/22/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,44168.00,1.96
1/22/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,448675.00,2.21
1/22/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,104553.00,1.87
1/22/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,500000.00,0.57
1/22/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,769247.00,2.17
1/22/2021,ARKW,SKILLZ INC,SKLZ,952810.00,0.40
1/22/2021,ARKF,SNAP INC - A,SNAP,1173760.00,2.33
1/22/2021,ARKW,SNAP INC - A,SNAP,2397639.00,1.92
1/22/2021,ARKK,SYNOPSYS INC,SNPS,855822.00,0.95
1/22/2021,ARKW,SYNOPSYS INC,SNPS,252516.00,1.02
1/22/2021,ARKQ,SYNOPSYS INC,SNPS,221839.00,2.12
1/22/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1864901.00,2.26
1/22/2021,ARKK,SPLUNK INC,SPLK,1221373.00,0.86
1/22/2021,ARKF,SPLUNK INC,SPLK,272749.00,1.73
1/22/2021,ARKQ,SPLUNK INC,SPLK,929.00,0.01
1/22/2021,ARKW,SPLUNK INC,SPLK,193556.00,0.49
1/22/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,595368.00,3.01
1/22/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1976100.00,2.76
1/22/2021,ARKW,SQUARE INC - A,SQ,1161494.00,3.87
1/22/2021,ARKK,SQUARE INC - A,SQ,4969321.00,4.56
1/22/2021,ARKF,SQUARE INC - A,SQ,1077333.00,8.90
1/22/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1620290.00,1.36
1/22/2021,ARKK,STRATASYS LTD,SSYS,7049806.00,1.11
1/22/2021,ARKQ,STRATASYS LTD,SSYS,1544348.00,2.08
1/22/2021,ARKG,SURFACE ONCOLOGY INC,SURF,3490197.00,0.40
1/22/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5056505.00,0.25
1/22/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.00,0.33
1/22/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,17859927.00,2.77
1/22/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,387129.00,1.24
1/22/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2595227.00,3.50
1/22/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,5904925.00,2.20
1/22/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1419912.00,4.76
1/22/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,836945.00,1.25
1/22/2021,ARKF,TELADOC HEALTH INC,TDOC,152042.00,1.48
1/22/2021,ARKW,TELADOC HEALTH INC,TDOC,1051295.00,4.13
1/22/2021,ARKK,TELADOC HEALTH INC,TDOC,4500017.00,4.87
1/22/2021,ARKG,TELADOC HEALTH INC,TDOC,3230941.00,7.27
1/22/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,104545.00,1.44
1/22/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,247091.00,0.87
1/22/2021,ARKQ,TERADYNE INC,TER,329895.00,1.61
1/22/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,308175.00,1.36
1/22/2021,ARKW,LENDINGTREE INC,TREE UW,354957.00,1.69
1/22/2021,ARKK,LENDINGTREE INC,TREE UW,1224240.00,1.60
1/22/2021,ARKF,LENDINGTREE INC,TREE UW,172402.00,2.03
1/22/2021,ARKQ,TRIMBLE INC,TRMB,1778656.00,4.45
1/22/2021,ARKK,TESLA INC,TSLA,2591625.00,9.04
1/22/2021,ARKQ,TESLA INC,TSLA,368779.00,11.04
1/22/2021,ARKW,TESLA INC,TSLA,734049.00,9.28
1/22/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,309161.00,1.48
1/22/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3709659.00,1.97
1/22/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,729835.00,3.33
1/22/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,679037.00,1.31
1/22/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,91866.00,1.12
1/22/2021,ARKK,TWILIO INC - A,TWLO,1326530.00,2.14
1/22/2021,ARKW,TWILIO INC - A,TWLO,320878.00,1.88
1/22/2021,ARKF,TWILIO INC - A,TWLO,183624.00,2.67
1/22/2021,ARKK,2U INC,TWOU,8055366.00,1.46
1/22/2021,ARKW,2U INC,TWOU,1882940.00,1.24
1/22/2021,ARKQ,2U INC,TWOU,1201373.00,1.87
1/22/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,2891285.00,2.27
1/22/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,3694894.00,6.03
1/22/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,677088.00,1.08
1/22/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,1432006.00,1.10
1/22/2021,ARKK,UNITY SOFTWARE INC,U,1809849.00,1.15
1/22/2021,ARKW,UNITY SOFTWARE INC,U,542288.00,1.25
1/22/2021,ARKW,VERACYTE INC,VCYT,1645791.00,1.36
1/22/2021,ARKK,VERACYTE INC,VCYT,4841473.00,1.10
1/22/2021,ARKG,VERACYTE INC,VCYT,2154080.00,1.02
1/22/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,540364.00,1.34
1/22/2021,ARKF,VERISK ANALYTICS INC,VRSK,94689.00,0.68
1/22/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1605039.00,3.26
1/22/2021,ARKF,WORKDAY INC-CLASS A,WDAY,203291.00,1.78
1/22/2021,ARKQ,WORKHORSE GROUP INC,WKHS,2005498.00,1.67
1/22/2021,ARKQ,XILINX INC,XLNX,227393.00,1.15
1/22/2021,ARKQ,EXONE CO/THE,XONE,997483.00,0.80
1/22/2021,ARKF,ZILLOW GROUP INC - C,Z,825352.00,4.46
1/22/2021,ARKW,ZILLOW GROUP INC - C,Z,881969.00,1.92
1/22/2021,ARKK,ZILLOW GROUP INC - C,Z,4879210.00,2.93
1/22/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1270995.00,2.01
1/22/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,343215.00,1.97
