date,fund,company,ticker,shares,weight(%)
1/25/2021,ARKF,DOCUSIGN INC,DOCU,252147.00,2.23
1/25/2021,ARKW,DOCUSIGN INC,DOCU,453979.00,1.64
1/25/2021,ARKK,DOCUSIGN INC,DOCU,1893067.00,1.91
1/25/2021,ARKF,DISCOVERY LTD,DSY,2869385.00,0.88
1/25/2021,ARKK,EDITAS MEDICINE INC,EDIT,6655763.00,1.79
1/25/2021,ARKG,EDITAS MEDICINE INC,EDIT,1812076.00,1.00
1/25/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,208665.00,0.94
1/25/2021,ARKG,EVOGENE LTD,EVGN,4583323.00,0.26
1/25/2021,ARKK,EXACT SCIENCES CORP,EXAS,3385829.00,2.15
1/25/2021,ARKG,EXACT SCIENCES CORP,EXAS,3094721.00,4.03
1/25/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,294024.00,0.14
1/25/2021,ARKG,FATE THERAPEUTICS INC,FATE,3722038.00,3.03
1/25/2021,ARKK,FATE THERAPEUTICS INC,FATE,284314.00,0.11
1/25/2021,ARKW,FACEBOOK INC-CLASS A,FB,545862.00,2.24
1/25/2021,ARKF,FACEBOOK INC-CLASS A,FB,183440.00,1.85
1/25/2021,ARKQ,FLIR SYSTEMS INC,FLIR,810101.00,1.48
1/25/2021,ARKW,FASTLY INC - CLASS A,FSLY,1434531.00,2.22
1/25/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,6956099.00,3.39
1/25/2021,ARKG,GUARDANT HEALTH INC,GH,693494.00,0.92
1/25/2021,ARKQ,ALPHABET INC-CL C,GOOG,53511.00,3.42
1/25/2021,ARKG,ALPHABET INC-CL A,GOOGL,120762.00,1.94
1/25/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,269896.00,1.20
1/25/2021,ARKF,HDFC BANK LTD-ADR,HDB,344500.00,0.92
1/25/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,54276.00,0.37
1/25/2021,ARKW,HUBSPOT INC,HUBS,162553.00,0.92
1/25/2021,ARKK,HUYA INC-ADR,HUYA,6879589.00,0.71
1/25/2021,ARKW,HUYA INC-ADR,HUYA,4710087.00,1.73
1/25/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,924170.00,3.77
1/25/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,1217013.00,2.02
1/25/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,3020338.00,1.40
1/25/2021,ARKG,INCYTE CORP,INCY,2746785.00,2.34
1/25/2021,ARKF,INTUIT INC,INTU,110621.00,1.50
1/25/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,3388316.00,1.83
1/25/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,10042069.00,1.92
1/25/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,7549249.00,2.97
1/25/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1789713.00,2.95
1/25/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5497654.00,1.11
1/25/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46541.00,1.18
1/25/2021,ARKQ,JD.COM INC-ADR,JD,1328821.00,4.39
1/25/2021,ARKF,JD.COM INC-ADR,JD,424549.00,1.51
1/25/2021,ARKW,JD.COM INC-ADR,JD,752556.00,1.09
1/25/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,2396688.00,2.29
1/25/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,51831.00,0.12
1/25/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,3630313.00,3.66
1/25/2021,ARKW,LENDINGCLUB CORP,LC,4605038.00,0.77
1/25/2021,ARKF,LENDINGCLUB CORP,LC,1879598.00,0.77
1/25/2021,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1935310.00,0.32
1/25/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,118252.00,1.37
1/25/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,813796.00,2.04
1/25/2021,ARKG,908 DEVICES INC,MASS,562534.00,0.30
1/25/2021,ARKK,SERES THERAPEUTICS INC,MCRB,8038025.00,0.82
1/25/2021,ARKG,SERES THERAPEUTICS INC,MCRB,3552954.00,0.75
1/25/2021,ARKF,MERCADOLIBRE INC,MELI,58575.00,3.99
1/25/2021,ARKW,MERCADOLIBRE INC,MELI,40547.00,1.12
1/25/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,575991.00,1.47
1/25/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,20877.00,0.39
1/25/2021,ARKQ,MATERIALISE NV-ADR,MTLS,2280909.00,5.25
1/25/2021,ARKK,MATERIALISE NV-ADR,MTLS,6006937.00,1.69
1/25/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,822613.00,1.00
1/25/2021,ARKW,NETFLIX INC,NFLX,310919.00,2.55
1/25/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1285743.00,2.12
1/25/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,4107653.00,1.01
1/25/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6914164.00,3.87
1/25/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1307978.00,0.85
1/25/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1654979.00,0.53
1/25/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,982104.00,1.10
1/25/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3861846.00,1.21
1/25/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2178866.00,1.32
1/25/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6456860.00,1.90
1/25/2021,ARKQ,NVIDIA CORP,NVDA,75736.00,1.39
1/25/2021,ARKF,NVIDIA CORP,NVDA,49900.00,0.99
1/25/2021,ARKW,NVIDIA CORP,NVDA,174047.00,1.40
1/25/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,1242436.00,0.50
1/25/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,3641803.00,3.03
1/25/2021,ARKK,INVITAE CORP,NVTA,17456809.00,3.76
1/25/2021,ARKG,INVITAE CORP,NVTA,6180483.00,2.73
1/25/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,512896.00,3.01
1/25/2021,ARKW,OKTA INC,OKTA,207487.00,0.81
1/25/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,188401.00,0.08
1/25/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,513313.00,0.03
1/25/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,374190.00,0.05
1/25/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.00,0.10
1/25/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,3985964.00,1.61
1/25/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,1677580.00,1.66
1/25/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18213632.00,5.54
1/25/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7257224.00,1.07
1/25/2021,ARKK,PACCAR INC,PCAR,542683.00,0.22
1/25/2021,ARKW,PAGERDUTY INC,PD,2226551.00,1.58
1/25/2021,ARKK,PAGERDUTY INC,PD,7552637.00,1.49
1/25/2021,ARKF,PINDUODUO INC-ADR,PDD,228653.00,1.49
1/25/2021,ARKG,PHREESIA INC,PHR,1688615.00,0.99
1/25/2021,ARKF,PINTEREST INC- CLASS A,PINS,1436145.00,3.82
1/25/2021,ARKW,PINTEREST INC- CLASS A,PINS,1957852.00,2.12
1/25/2021,ARKK,PINTEREST INC- CLASS A,PINS,3207369.00,0.97
1/25/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,2013945.00,1.08
1/25/2021,ARKQ,PROTO LABS INC,PRLB,280592.00,1.96
1/25/2021,ARKK,PROTO LABS INC,PRLB,3157475.00,2.70
1/25/2021,ARKG,PERSONALIS INC,PSNL,6739994.00,2.67
1/25/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,6536496.00,2.24
1/25/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,22255488.00,2.13
1/25/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,8710400.00,1.71
1/25/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3836111.00,0.24
1/25/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,500634.00,1.16
1/25/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,2159433.00,2.20
1/25/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,553505.00,2.02
1/25/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,395766.00,3.55
1/25/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,853213.00,1.06
1/25/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,820070.00,3.80
1/25/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,474278.00,1.07
1/25/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,9150559.00,3.54
1/25/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,105929.00,0.93
1/25/2021,ARKW,ROKU INC,ROKU,775985.00,4.88
1/25/2021,ARKK,ROKU INC,ROKU,4204266.00,7.39
1/25/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,1003346.00,0.33
1/25/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,601896.00,1.24
1/25/2021,ARKG,SCHRODINGER INC,SDGR,1790361.00,1.46
1/25/2021,ARKW,SEA LTD-ADR,SE,633186.00,2.13
1/25/2021,ARKK,SEA LTD-ADR,SE,1255161.00,1.18
1/25/2021,ARKF,SEA LTD-ADR,SE,451403.00,3.74
1/25/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,44753.00,1.96
1/25/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,105327.00,1.87
1/25/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,450307.00,2.24
1/25/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,779413.00,2.42
1/25/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,503696.00,0.64
1/25/2021,ARKW,SKILLZ INC,SKLZ,959854.00,0.40
1/25/2021,ARKF,SNAP INC - A,SNAP,1189269.00,2.31
1/25/2021,ARKW,SNAP INC - A,SNAP,2415363.00,1.91
1/25/2021,ARKK,SYNOPSYS INC,SNPS,858942.00,0.95
1/25/2021,ARKW,SYNOPSYS INC,SNPS,254382.00,1.01
1/25/2021,ARKQ,SYNOPSYS INC,SNPS,231891.00,2.10
1/25/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1949405.00,2.36
1/25/2021,ARKQ,SPLUNK INC,SPLK,957.00,0.01
1/25/2021,ARKF,SPLUNK INC,SPLK,276350.00,1.72
1/25/2021,ARKK,SPLUNK INC,SPLK,1225825.00,0.87
1/25/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,599772.00,2.95
1/25/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1983300.00,2.73
1/25/2021,ARKF,SQUARE INC - A,SQ,1091568.00,8.57
1/25/2021,ARKK,SQUARE INC - A,SQ,4987429.00,4.45
1/25/2021,ARKW,SQUARE INC - A,SQ,1170080.00,3.74
1/25/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1638092.00,1.33
1/25/2021,ARKK,STRATASYS LTD,SSYS,7049806.00,1.16
1/25/2021,ARKQ,STRATASYS LTD,SSYS,1544348.00,2.08
1/25/2021,ARKG,SURFACE ONCOLOGY INC,SURF,3528584.00,0.38
1/25/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5056505.00,0.25
1/25/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.00,0.33
1/25/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,19271186.00,2.99
1/25/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,5926441.00,2.34
1/25/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,404685.00,1.31
1/25/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2614409.00,3.70
1/25/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1438671.00,5.00
1/25/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,848008.00,1.25
1/25/2021,ARKF,TELADOC HEALTH INC,TDOC,154057.00,1.60
1/25/2021,ARKW,TELADOC HEALTH INC,TDOC,1059065.00,4.48
1/25/2021,ARKK,TELADOC HEALTH INC,TDOC,4516409.00,5.34
1/25/2021,ARKG,TELADOC HEALTH INC,TDOC,3266453.00,7.93
1/25/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,109277.00,1.42
1/25/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,248921.00,0.85
1/25/2021,ARKQ,TERADYNE INC,TER,344847.00,1.62
1/25/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,311556.00,1.37
1/25/2021,ARKF,LENDINGTREE INC,TREE UW,172402.00,2.05
1/25/2021,ARKK,LENDINGTREE INC,TREE UW,1224240.00,1.65
1/25/2021,ARKW,LENDINGTREE INC,TREE UW,354957.00,1.72
1/25/2021,ARKQ,TRIMBLE INC,TRMB,1859240.00,4.43
1/25/2021,ARKK,TESLA INC,TSLA,2601069.00,9.44
1/25/2021,ARKQ,TESLA INC,TSLA,385495.00,11.41
1/25/2021,ARKW,TESLA INC,TSLA,739473.00,9.60
1/25/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,762903.00,3.35
1/25/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3723171.00,2.00
1/25/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,313243.00,1.48
1/25/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,684059.00,1.32
1/25/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,92544.00,1.07
1/25/2021,ARKW,TWILIO INC - A,TWLO,348875.00,1.95
1/25/2021,ARKF,TWILIO INC - A,TWLO,186055.00,2.56
1/25/2021,ARKK,TWILIO INC - A,TWLO,1331366.00,2.08
1/25/2021,ARKK,2U INC,TWOU,8055366.00,1.43
1/25/2021,ARKQ,2U INC,TWOU,1201373.00,1.74
1/25/2021,ARKW,2U INC,TWOU,1882940.00,1.20
1/25/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,2901821.00,2.22
1/25/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,3683918.00,5.80
1/25/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,1437226.00,1.08
1/25/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,731475.00,1.13
1/25/2021,ARKW,UNITY SOFTWARE INC,U,546296.00,1.22
1/25/2021,ARKK,UNITY SOFTWARE INC,U,1816449.00,1.13
1/25/2021,ARKW,VERACYTE INC,VCYT,1645791.00,1.34
1/25/2021,ARKG,VERACYTE INC,VCYT,2154080.00,1.01
1/25/2021,ARKK,VERACYTE INC,VCYT,4841473.00,1.10
1/25/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,597498.00,1.48
1/25/2021,ARKF,VERISK ANALYTICS INC,VRSK,95937.00,0.66
1/25/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1622680.00,3.31
1/25/2021,ARKF,WORKDAY INC-CLASS A,WDAY,205982.00,1.75
1/25/2021,ARKQ,WORKHORSE GROUP INC,WKHS,2096358.00,1.74
1/25/2021,ARKQ,XILINX INC,XLNX,237697.00,1.16
1/25/2021,ARKQ,EXONE CO/THE,XONE,997483.00,0.82
1/25/2021,ARKF,ZILLOW GROUP INC - C,Z,836259.00,4.45
1/25/2021,ARKK,ZILLOW GROUP INC - C,Z,4896994.00,2.96
1/25/2021,ARKW,ZILLOW GROUP INC - C,Z,888491.00,1.92
1/25/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,345753.00,2.00
1/25/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1275627.00,2.06
