date,fund,company,ticker,shares,weight(%)
1/15/2021,ARKW,DOCUSIGN INC,DOCU,436193.00,1.77
1/15/2021,ARKF,DISCOVERY LTD,DSY,2670643.00,1.03
1/15/2021,ARKG,EDITAS MEDICINE INC,EDIT,1812076.00,1.32
1/15/2021,ARKK,EDITAS MEDICINE INC,EDIT,6655763.00,2.25
1/15/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,178163.00,0.99
1/15/2021,ARKG,EVOGENE LTD,EVGN,4583323.00,0.27
1/15/2021,ARKG,EXACT SCIENCES CORP,EXAS,2514998.00,3.50
1/15/2021,ARKK,EXACT SCIENCES CORP,EXAS,3242450.00,2.11
1/15/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,72836.00,0.04
1/15/2021,ARKK,FATE THERAPEUTICS INC,FATE,272274.00,0.14
1/15/2021,ARKG,FATE THERAPEUTICS INC,FATE,3444116.00,3.73
1/15/2021,ARKW,FACEBOOK INC-CLASS A,FB,524486.00,2.14
1/15/2021,ARKF,FACEBOOK INC-CLASS A,FB,170744.00,1.79
1/15/2021,ARKQ,FLIR SYSTEMS INC,FLIR,706019.00,1.55
1/15/2021,ARKW,FASTLY INC - CLASS A,FSLY,1241473.00,1.78
1/15/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,6683670.00,4.27
1/15/2021,ARKG,GUARDANT HEALTH INC,GH,641670.00,0.97
1/15/2021,ARKQ,ALPHABET INC-CL C,GOOG,46622.00,3.32
1/15/2021,ARKG,ALPHABET INC-CL A,GOOGL,111756.00,1.84
1/15/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,251197.00,1.31
1/15/2021,ARKF,HDFC BANK LTD-ADR,HDB,320626.00,1.00
1/15/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,47304.00,0.40
1/15/2021,ARKW,HUBSPOT INC,HUBS,156185.00,0.98
1/15/2021,ARKK,HUYA INC-ADR,HUYA,6879589.00,0.67
1/15/2021,ARKW,HUYA INC-ADR,HUYA,4710087.00,1.68
1/15/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,860207.00,4.13
1/15/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,1083351.00,2.03
1/15/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,2892378.00,1.48
1/15/2021,ARKG,INCYTE CORP,INCY,2115995.00,1.83
1/15/2021,ARKF,INTUIT INC,INTU,102962.00,1.59
1/15/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,2849650.00,1.67
1/15/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,9616749.00,2.18
1/15/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,6985546.00,3.40
1/15/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5264800.00,1.09
1/15/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1748461.00,3.33
1/15/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,32656.00,1.04
1/15/2021,ARKW,JD.COM INC-ADR,JD,723084.00,1.03
1/15/2021,ARKF,JD.COM INC-ADR,JD,317350.00,1.16
1/15/2021,ARKQ,JD.COM INC-ADR,JD,948485.00,3.41
1/15/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,2088771.00,2.49
1/15/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,48243.00,0.12
1/15/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,3005512.00,3.64
1/15/2021,ARKW,LENDINGCLUB CORP,LC,4605038.00,0.80
1/15/2021,ARKF,LENDINGCLUB CORP,LC,1879598.00,0.83
1/15/2021,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1790740.00,0.34
1/15/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,103063.00,1.47
1/15/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,758596.00,2.22
1/15/2021,ARKG,908 DEVICES INC,MASS,520506.00,0.31
1/15/2021,ARKK,SERES THERAPEUTICS INC,MCRB,8114469.00,0.88
1/15/2021,ARKG,SERES THERAPEUTICS INC,MCRB,3552954.00,0.83
1/15/2021,ARKF,MERCADOLIBRE INC,MELI,62537.00,4.83
1/15/2021,ARKW,MERCADOLIBRE INC,MELI,48824.00,1.47
1/15/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,452185.00,1.35
1/15/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,19428.00,0.42
1/15/2021,ARKK,MATERIALISE NV-ADR,MTLS,6006937.00,1.79
1/15/2021,ARKQ,MATERIALISE NV-ADR,MTLS,2446618.00,6.73
1/15/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,790395.00,1.00
1/15/2021,ARKW,NETFLIX INC,NFLX,250305.00,2.03
1/15/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1120545.00,1.74
1/15/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6025782.00,2.56
1/15/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,3946765.00,0.67
1/15/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1210334.00,0.82
1/15/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1803194.00,0.57
1/15/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,943646.00,1.21
1/15/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3386841.00,1.19
1/15/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6456860.00,2.35
1/15/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2178866.00,1.70
1/15/2021,ARKW,NVIDIA CORP,NVDA,167231.00,1.40
1/15/2021,ARKF,NVIDIA CORP,NVDA,46450.00,1.00
1/15/2021,ARKQ,NVIDIA CORP,NVDA,56874.00,1.20
1/15/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,3048682.00,2.78
1/15/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,1189796.00,0.51
1/15/2021,ARKG,INVITAE CORP,NVTA,6180483.00,3.10
1/15/2021,ARKK,INVITAE CORP,NVTA,17456809.00,4.08
1/15/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,446994.00,3.15
1/15/2021,ARKW,OKTA INC,OKTA,199359.00,0.82
1/15/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,374190.00,0.05
1/15/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.00,0.11
1/15/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,662107.00,0.04
1/15/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,3829850.00,1.62
1/15/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,1157000.00,1.25
1/15/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7257224.00,1.19
1/15/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18659907.00,6.57
1/15/2021,ARKW,PAGERDUTY INC,PD,2226551.00,1.65
1/15/2021,ARKK,PAGERDUTY INC,PD,7552637.00,1.53
1/15/2021,ARKF,PINDUODUO INC-ADR,PDD,212799.00,1.43
1/15/2021,ARKG,PHREESIA INC,PHR,1562531.00,0.94
1/15/2021,ARKK,PINTEREST INC- CLASS A,PINS,2478532.00,0.77
1/15/2021,ARKF,PINTEREST INC- CLASS A,PINS,1336716.00,3.88
1/15/2021,ARKW,PINTEREST INC- CLASS A,PINS,1881179.00,2.13
1/15/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,1935067.00,0.81
1/15/2021,ARKQ,PROTO LABS INC,PRLB,280592.00,1.94
1/15/2021,ARKK,PROTO LABS INC,PRLB,3157475.00,2.37
1/15/2021,ARKG,PERSONALIS INC,PSNL,6739994.00,2.80
1/15/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,6536496.00,2.43
1/15/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,8710400.00,1.90
1/15/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,22255488.00,2.26
1/15/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3836111.00,0.29
1/15/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,481024.00,1.23
1/15/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,1883758.00,2.01
1/15/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,531828.00,2.07
1/15/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,368373.00,3.68
1/15/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,743570.00,1.11
1/15/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,758766.00,3.75
1/15/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,228832.00,0.53
1/15/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,7456839.00,3.17
1/15/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,92317.00,0.97
1/15/2021,ARKK,ROKU INC,ROKU,4110728.00,7.47
1/15/2021,ARKW,ROKU INC,ROKU,864970.00,5.74
1/15/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,928436.00,0.37
1/15/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,560220.00,1.37
1/15/2021,ARKG,SCHRODINGER INC,SDGR,1656693.00,1.44
1/15/2021,ARKW,SEA LTD-ADR,SE,608392.00,2.24
1/15/2021,ARKK,SEA LTD-ADR,SE,1201961.00,1.21
1/15/2021,ARKF,SEA LTD-ADR,SE,420146.00,3.96
1/15/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,101199.00,1.93
1/15/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,392963.00,2.05
1/15/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,41648.00,2.03
1/15/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,725455.00,2.06
1/15/2021,ARKW,SKILLZ INC,SKLZ,494818.00,0.20
1/15/2021,ARKF,SNAP INC - A,SNAP,1106952.00,2.32
1/15/2021,ARKW,SNAP INC - A,SNAP,2574835.00,2.11
1/15/2021,ARKQ,SYNOPSYS INC,SNPS,156529.00,1.66
1/15/2021,ARKW,SYNOPSYS INC,SNPS,198528.00,0.84
1/15/2021,ARKK,SYNOPSYS INC,SNPS,758037.00,0.87
1/15/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1698924.00,2.12
1/15/2021,ARKW,SPLUNK INC,SPLK,348768.00,0.96
1/15/2021,ARKK,SPLUNK INC,SPLK,1173885.00,0.89
1/15/2021,ARKQ,SPLUNK INC,SPLK,851.00,0.01
1/15/2021,ARKF,SPLUNK INC,SPLK,257232.00,1.82
1/15/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,576284.00,3.00
1/15/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1805691.00,2.57
1/15/2021,ARKF,SQUARE INC - A,SQ,1069919.00,10.15
1/15/2021,ARKK,SQUARE INC - A,SQ,4776169.00,4.84
1/15/2021,ARKW,SQUARE INC - A,SQ,1124262.00,4.16
1/15/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1515800.00,1.31
1/15/2021,ARKQ,STRATASYS LTD,SSYS,1544348.00,2.01
1/15/2021,ARKK,STRATASYS LTD,SSYS,7049806.00,1.00
1/15/2021,ARKG,SURFACE ONCOLOGY INC,SURF,3265064.00,0.38
1/15/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5056505.00,0.32
1/15/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.00,0.42
1/15/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,13166389.00,2.19
1/15/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2512027.00,3.36
1/15/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,352675.00,1.19
1/15/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1339101.00,4.59
1/15/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,4349957.00,1.59
1/15/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,789289.00,1.46
1/15/2021,ARKF,TELADOC HEALTH INC,TDOC,143362.00,1.35
1/15/2021,ARKW,TELADOC HEALTH INC,TDOC,1017599.00,3.73
1/15/2021,ARKK,TELADOC HEALTH INC,TDOC,4325169.00,4.33
1/15/2021,ARKG,TELADOC HEALTH INC,TDOC,2978073.00,6.40
1/15/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,95250.00,1.49
1/15/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,239161.00,0.87
1/15/2021,ARKQ,TERADYNE INC,TER,300525.00,1.69
1/15/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,225006.00,1.08
1/15/2021,ARKF,LENDINGTREE INC,TREE UW,172402.00,2.18
1/15/2021,ARKW,LENDINGTREE INC,TREE UW,354957.00,1.75
1/15/2021,ARKK,LENDINGTREE INC,TREE UW,1224240.00,1.65
1/15/2021,ARKQ,TRIMBLE INC,TRMB,1620366.00,4.61
1/15/2021,ARKQ,TESLA INC,TSLA,335957.00,11.37
1/15/2021,ARKK,TESLA INC,TSLA,2626774.00,9.65
1/15/2021,ARKW,TESLA INC,TSLA,734796.00,9.87
1/15/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,606262.00,3.11
1/15/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,511811.00,1.04
1/15/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3040798.00,1.69
1/15/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,291529.00,1.52
1/15/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88928.00,1.14
1/15/2021,ARKW,TWILIO INC - A,TWLO,310582.00,1.96
1/15/2021,ARKK,TWILIO INC - A,TWLO,1274946.00,2.20
1/15/2021,ARKF,TWILIO INC - A,TWLO,173152.00,2.80
1/15/2021,ARKQ,2U INC,TWOU,1201373.00,2.10
1/15/2021,ARKK,2U INC,TWOU,8055366.00,1.53
1/15/2021,ARKW,2U INC,TWOU,1882940.00,1.31
1/15/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,3575029.00,6.18
1/15/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,2778901.00,2.24
1/15/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,1060209.00,0.85
1/15/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,633377.00,1.09
1/15/2021,ARKW,UNITY SOFTWARE INC,U,524894.00,1.27
1/15/2021,ARKK,UNITY SOFTWARE INC,U,1739498.00,1.15
1/15/2021,ARKG,VERACYTE INC,VCYT,2154080.00,1.04
1/15/2021,ARKK,VERACYTE INC,VCYT,4841473.00,1.09
1/15/2021,ARKW,VERACYTE INC,VCYT,1645791.00,1.36
1/15/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,442708.00,1.14
1/15/2021,ARKF,VERISK ANALYTICS INC,VRSK,89308.00,0.71
1/15/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1295998.00,2.79
1/15/2021,ARKF,WORKDAY INC-CLASS A,WDAY,191699.00,1.78
1/15/2021,ARKQ,WORKHORSE GROUP INC,WKHS,2333160.00,2.23
1/15/2021,ARKQ,XILINX INC,XLNX,207153.00,1.16
1/15/2021,ARKQ,EXONE CO/THE,XONE,997483.00,0.62
1/15/2021,ARKF,ZILLOW GROUP INC - C,Z,778368.00,4.46
1/15/2021,ARKW,ZILLOW GROUP INC - C,Z,853694.00,1.91
1/15/2021,ARKK,ZILLOW GROUP INC - C,Z,4689563.00,2.87
1/15/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,332217.00,2.08
1/15/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1221587.00,2.09
