date,fund,company,ticker,shares,weight(%)
1/7/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,8710400.00,2.33
1/7/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,22262889.00,2.61
1/7/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3836111.00,0.32
1/7/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,450374.00,1.21
1/7/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,331452.00,3.67
1/7/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,497941.00,2.04
1/7/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,1567298.00,1.83
1/7/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,580646.00,1.03
1/7/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,562236.00,3.06
1/7/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,6288707.00,3.00
1/7/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,61612.00,0.77
1/7/2021,ARKK,ROKU INC,ROKU,3791332.00,7.14
1/7/2021,ARKW,ROKU INC,ROKU,837046.00,5.53
1/7/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,819890.00,0.41
1/7/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,504048.00,1.40
1/7/2021,ARKG,SCHRODINGER INC,SDGR,1462959.00,1.41
1/7/2021,ARKF,SEA LTD-ADR,SE,378017.00,3.63
1/7/2021,ARKK,SEA LTD-ADR,SE,876603.00,0.89
1/7/2021,ARKW,SEA LTD-ADR,SE,569642.00,2.02
1/7/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,94749.00,1.91
1/7/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,335311.00,1.93
1/7/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,37463.00,2.04
1/7/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,652729.00,2.26
1/7/2021,ARKW,SKILLZ INC,SKLZ,463281.00,0.18
1/7/2021,ARKW,SNAP INC - A,SNAP,2410823.00,2.20
1/7/2021,ARKF,SNAP INC - A,SNAP,996003.00,2.46
1/7/2021,ARKK,SYNOPSYS INC,SNPS,674786.00,0.87
1/7/2021,ARKW,SYNOPSYS INC,SNPS,185878.00,0.84
1/7/2021,ARKQ,SYNOPSYS INC,SNPS,136791.00,1.71
1/7/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1484627.00,1.80
1/7/2021,ARKF,SPLUNK INC,SPLK,231448.00,1.78
1/7/2021,ARKK,SPLUNK INC,SPLK,1082619.00,0.88
1/7/2021,ARKQ,SPLUNK INC,SPLK,135015.00,1.06
1/7/2021,ARKW,SPLUNK INC,SPLK,326568.00,0.93
1/7/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,539584.00,3.12
1/7/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1584001.00,2.61
1/7/2021,ARKF,SQUARE INC - A,SQ,962690.00,10.85
1/7/2021,ARKW,SQUARE INC - A,SQ,1052648.00,4.39
1/7/2021,ARKK,SQUARE INC - A,SQ,4405018.00,5.24
1/7/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,254699.00,0.49
1/7/2021,ARKK,STRATASYS LTD,SSYS,7052150.00,1.02
1/7/2021,ARKQ,STRATASYS LTD,SSYS,1544348.00,2.18
1/7/2021,ARKG,SURFACE ONCOLOGY INC,SURF,2883004.00,0.33
1/7/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.00,0.41
1/7/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5058187.00,0.29
1/7/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,9399419.00,1.90
1/7/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1136469.00,3.90
1/7/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1974623.00,2.51
1/7/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2695539.00,0.97
1/7/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,308158.00,1.08
1/7/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,710146.00,1.18
1/7/2021,ARKF,TELADOC HEALTH INC,TDOC,109449.00,1.18
1/7/2021,ARKG,TELADOC HEALTH INC,TDOC,2567607.00,6.64
1/7/2021,ARKW,TELADOC HEALTH INC,TDOC,952774.00,3.80
1/7/2021,ARKK,TELADOC HEALTH INC,TDOC,3989133.00,4.53
1/7/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,223911.00,0.91
1/7/2021,ARKQ,TERADYNE INC,TER,262611.00,1.65
1/7/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,198671.00,1.12
1/7/2021,ARKF,LENDINGTREE INC,TREE UW,172402.00,2.18
1/7/2021,ARKK,LENDINGTREE INC,TREE UW,1224647.00,1.64
1/7/2021,ARKW,LENDINGTREE INC,TREE UW,356781.00,1.67
1/7/2021,ARKQ,TRIMBLE INC,TRMB,1389177.00,4.82
1/7/2021,ARKW,TESLA INC,TSLA,737113.00,10.48
1/7/2021,ARKQ,TESLA INC,TSLA,305746.00,12.04
1/7/2021,ARKK,TESLA INC,TSLA,2600649.00,10.54
1/7/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,262306.00,1.50
1/7/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,529795.00,3.11
1/7/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,2804454.00,1.69
1/7/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,479211.00,1.01
1/7/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,83278.00,1.11
1/7/2021,ARKF,TWILIO INC - A,TWLO,155761.00,2.62
1/7/2021,ARKK,TWILIO INC - A,TWLO,1175808.00,2.08
1/7/2021,ARKW,TWILIO INC - A,TWLO,290782.00,1.81
1/7/2021,ARKK,2U INC,TWOU,8058045.00,1.66
1/7/2021,ARKQ,2U INC,TWOU,1201373.00,2.41
1/7/2021,ARKW,2U INC,TWOU,1892624.00,1.37
1/7/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,3156875.00,5.60
1/7/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,2562913.00,2.00
1/7/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,559214.00,1.00
1/7/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,611932.00,0.48
1/7/2021,ARKK,UNITY SOFTWARE INC,U,1604407.00,1.10
1/7/2021,ARKW,UNITY SOFTWARE INC,U,491444.00,1.19
1/7/2021,ARKW,VERACYTE INC,VCYT,1654255.00,1.46
1/7/2021,ARKG,VERACYTE INC,VCYT,2154080.00,1.23
1/7/2021,ARKK,VERACYTE INC,VCYT,4928085.00,1.24
1/7/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,390954.00,1.23
1/7/2021,ARKF,VERISK ANALYTICS INC,VRSK,80334.00,0.76
1/7/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,855970.00,2.25
1/7/2021,ARKF,WORKDAY INC-CLASS A,WDAY,172448.00,1.84
1/7/2021,ARKQ,WORKHORSE GROUP INC,WKHS,2038868.00,2.72
1/7/2021,ARKQ,XILINX INC,XLNX,181025.00,1.31
1/7/2021,ARKQ,EXONE CO/THE,XONE,997483.00,0.60
1/7/2021,ARKF,ZILLOW GROUP INC - C,Z,700341.00,4.68
1/7/2021,ARKW,ZILLOW GROUP INC - C,Z,799307.00,1.98
1/7/2021,ARKK,ZILLOW GROUP INC - C,Z,4325237.00,3.05
1/7/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,823004.00,1.40
1/7/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,225873.00,1.35
