date,fund,company,ticker,shares,weight(%)
1/19/2021,ARKK,FATE THERAPEUTICS INC,FATE,274596.00,0.13
1/19/2021,ARKW,FACEBOOK INC-CLASS A,FB,526490.00,2.18
1/19/2021,ARKF,FACEBOOK INC-CLASS A,FB,171296.00,1.82
1/19/2021,ARKQ,FLIR SYSTEMS INC,FLIR,728591.00,1.53
1/19/2021,ARKW,FASTLY INC - CLASS A,FSLY,1383619.00,2.09
1/19/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,6709215.00,4.04
1/19/2021,ARKG,GUARDANT HEALTH INC,GH,655118.00,0.94
1/19/2021,ARKQ,ALPHABET INC-CL C,GOOG,48116.00,3.33
1/19/2021,ARKG,ALPHABET INC-CL A,GOOGL,114093.00,1.83
1/19/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,252010.00,1.29
1/19/2021,ARKF,HDFC BANK LTD-ADR,HDB,321664.00,0.98
1/19/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,48816.00,0.39
1/19/2021,ARKW,HUBSPOT INC,HUBS,156782.00,0.96
1/19/2021,ARKW,HUYA INC-ADR,HUYA,4710087.00,1.72
1/19/2021,ARKK,HUYA INC-ADR,HUYA,6879589.00,0.68
1/19/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,862988.00,4.03
1/19/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,1087491.00,1.98
1/19/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,2917056.00,1.44
1/19/2021,ARKG,INCYTE CORP,INCY,2160316.00,1.82
1/19/2021,ARKF,INTUIT INC,INTU,103295.00,1.61
1/19/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,2909305.00,1.60
1/19/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,9698775.00,2.12
1/19/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,7131793.00,3.27
1/19/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1804369.00,3.38
1/19/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5309701.00,1.10
1/19/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,33700.00,1.01
1/19/2021,ARKQ,JD.COM INC-ADR,JD,978815.00,3.45
1/19/2021,ARKF,JD.COM INC-ADR,JD,318376.00,1.18
1/19/2021,ARKW,JD.COM INC-ADR,JD,725847.00,1.05
1/19/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,2155551.00,2.44
1/19/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,48399.00,0.12
1/19/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,3101614.00,3.60
1/19/2021,ARKW,LENDINGCLUB CORP,LC,4605038.00,0.89
1/19/2021,ARKF,LENDINGCLUB CORP,LC,1879598.00,0.93
1/19/2021,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1828255.00,0.34
1/19/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,106357.00,1.40
1/19/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,760996.00,2.24
1/19/2021,ARKG,908 DEVICES INC,MASS,531412.00,0.31
1/19/2021,ARKK,SERES THERAPEUTICS INC,MCRB,8038025.00,0.86
1/19/2021,ARKG,SERES THERAPEUTICS INC,MCRB,3552954.00,0.80
1/19/2021,ARKF,MERCADOLIBRE INC,MELI,62738.00,4.87
1/19/2021,ARKW,MERCADOLIBRE INC,MELI,39103.00,1.18
1/19/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,466639.00,1.31
1/19/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,19491.00,0.41
1/19/2021,ARKQ,MATERIALISE NV-ADR,MTLS,2446618.00,7.02
1/19/2021,ARKK,MATERIALISE NV-ADR,MTLS,6006937.00,1.91
1/19/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,793416.00,1.02
1/19/2021,ARKW,NETFLIX INC,NFLX,299876.00,2.38
1/19/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1156365.00,1.99
1/19/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6218454.00,2.63
1/19/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,3961852.00,0.69
1/19/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1235672.00,0.78
1/19/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1778670.00,0.53
1/19/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,947252.00,1.19
1/19/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3415731.00,1.16
1/19/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6456860.00,2.32
1/19/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2178866.00,1.64
1/19/2021,ARKW,NVIDIA CORP,NVDA,167870.00,1.39
1/19/2021,ARKQ,NVIDIA CORP,NVDA,58692.00,1.18
1/19/2021,ARKF,NVIDIA CORP,NVDA,46600.00,0.99
1/19/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,1199948.00,0.50
1/19/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,3175010.00,2.76
1/19/2021,ARKK,INVITAE CORP,NVTA,17456809.00,4.18
1/19/2021,ARKG,INVITAE CORP,NVTA,6180483.00,3.10
1/19/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,461286.00,3.12
1/19/2021,ARKW,OKTA INC,OKTA,200121.00,0.83
1/19/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,175100.00,0.08
1/19/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,610275.00,0.04
1/19/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,374190.00,0.05
1/19/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.00,0.11
1/19/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,3844487.00,1.71
1/19/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,1352847.00,1.55
1/19/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18538483.00,6.70
1/19/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7257224.00,1.25
1/19/2021,ARKK,PAGERDUTY INC,PD,7552637.00,1.56
1/19/2021,ARKW,PAGERDUTY INC,PD,2226551.00,1.70
1/19/2021,ARKF,PINDUODUO INC-ADR,PDD,213486.00,1.46
1/19/2021,ARKG,PHREESIA INC,PHR,1595249.00,0.92
1/19/2021,ARKF,PINTEREST INC- CLASS A,PINS,1341039.00,3.87
1/19/2021,ARKK,PINTEREST INC- CLASS A,PINS,2499673.00,0.76
1/19/2021,ARKW,PINTEREST INC- CLASS A,PINS,1888370.00,2.12
1/19/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,1942462.00,0.82
1/19/2021,ARKQ,PROTO LABS INC,PRLB,280592.00,1.95
1/19/2021,ARKK,PROTO LABS INC,PRLB,3157475.00,2.43
1/19/2021,ARKG,PERSONALIS INC,PSNL,6739994.00,2.96
1/19/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,8710400.00,1.77
1/19/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,22255488.00,2.16
1/19/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,6536496.00,2.34
1/19/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3836111.00,0.27
1/19/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,482863.00,1.15
1/19/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,533862.00,2.09
1/19/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,1899823.00,2.02
1/19/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,369564.00,3.71
1/19/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,767348.00,1.09
1/19/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,774674.00,3.72
1/19/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,292270.00,0.67
1/19/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,7898987.00,3.19
1/19/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,95269.00,0.96
1/19/2021,ARKK,ROKU INC,ROKU,4145774.00,7.72
1/19/2021,ARKW,ROKU INC,ROKU,789030.00,5.43
1/19/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,947870.00,0.34
1/19/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,562032.00,1.35
1/19/2021,ARKG,SCHRODINGER INC,SDGR,1691379.00,1.43
1/19/2021,ARKW,SEA LTD-ADR,SE,610717.00,2.24
1/19/2021,ARKK,SEA LTD-ADR,SE,1212221.00,1.20
1/19/2021,ARKF,SEA LTD-ADR,SE,421505.00,3.97
1/19/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,101586.00,1.89
1/19/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,396311.00,2.00
1/19/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,41783.00,1.99
1/19/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,727801.00,2.04
1/19/2021,ARKW,SKILLZ INC,SKLZ,925785.00,0.39
1/19/2021,ARKF,SNAP INC - A,SNAP,1110531.00,2.27
1/19/2021,ARKW,SNAP INC - A,SNAP,2329641.00,1.86
1/19/2021,ARKK,SYNOPSYS INC,SNPS,829562.00,0.95
1/19/2021,ARKW,SYNOPSYS INC,SNPS,199287.00,0.85
1/19/2021,ARKQ,SYNOPSYS INC,SNPS,161533.00,1.68
1/19/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1753248.00,2.15
1/19/2021,ARKQ,SPLUNK INC,SPLK,887.00,0.01
1/19/2021,ARKK,SPLUNK INC,SPLK,1183902.00,0.88
1/19/2021,ARKF,SPLUNK INC,SPLK,258063.00,1.81
1/19/2021,ARKW,SPLUNK INC,SPLK,350100.00,0.96
1/19/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,578486.00,2.93
1/19/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1915500.00,2.63
1/19/2021,ARKF,SQUARE INC - A,SQ,1046578.00,9.66
1/19/2021,ARKK,SQUARE INC - A,SQ,4816912.00,4.70
1/19/2021,ARKW,SQUARE INC - A,SQ,1128558.00,4.06
1/19/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1547534.00,1.35
1/19/2021,ARKQ,STRATASYS LTD,SSYS,1544348.00,2.14
1/19/2021,ARKK,STRATASYS LTD,SSYS,7049806.00,1.08
1/19/2021,ARKG,SURFACE ONCOLOGY INC,SURF,3333452.00,0.40
1/19/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.00,0.42
1/19/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5056505.00,0.32
1/19/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,14039073.00,2.20
1/19/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,363943.00,1.21
1/19/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2521627.00,3.43
1/19/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1343433.00,4.69
1/19/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,4595282.00,1.69
1/19/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,791842.00,1.40
1/19/2021,ARKF,TELADOC HEALTH INC,TDOC,143827.00,1.36
1/19/2021,ARKK,TELADOC HEALTH INC,TDOC,4362051.00,4.35
1/19/2021,ARKW,TELADOC HEALTH INC,TDOC,1021487.00,3.77
1/19/2021,ARKG,TELADOC HEALTH INC,TDOC,3085805.00,6.46
1/19/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,98292.00,1.47
1/19/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,240076.00,0.86
1/19/2021,ARKQ,TERADYNE INC,TER,310137.00,1.69
1/19/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,229721.00,1.05
1/19/2021,ARKF,LENDINGTREE INC,TREE UW,172402.00,2.21
1/19/2021,ARKK,LENDINGTREE INC,TREE UW,1224240.00,1.66
1/19/2021,ARKW,LENDINGTREE INC,TREE UW,354957.00,1.78
1/19/2021,ARKQ,TRIMBLE INC,TRMB,1672170.00,4.48
1/19/2021,ARKW,TESLA INC,TSLA,723604.00,9.68
1/19/2021,ARKQ,TESLA INC,TSLA,346703.00,11.33
1/19/2021,ARKK,TESLA INC,TSLA,2512138.00,9.10
1/19/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3066745.00,1.73
1/19/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,625648.00,3.18
1/19/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,513767.00,1.07
1/19/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,292471.00,1.56
1/19/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,89267.00,1.10
1/19/2021,ARKW,TWILIO INC - A,TWLO,311770.00,1.89
1/19/2021,ARKK,TWILIO INC - A,TWLO,1285827.00,2.11
1/19/2021,ARKF,TWILIO INC - A,TWLO,173713.00,2.70
1/19/2021,ARKW,2U INC,TWOU,1882940.00,1.31
1/19/2021,ARKQ,2U INC,TWOU,1201373.00,2.04
1/19/2021,ARKK,2U INC,TWOU,8055366.00,1.52
1/19/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,2802607.00,2.47
1/19/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,3629348.00,6.70
1/19/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,646661.00,1.06
1/19/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,1199733.00,0.94
1/19/2021,ARKW,UNITY SOFTWARE INC,U,526901.00,1.21
1/19/2021,ARKK,UNITY SOFTWARE INC,U,1754321.00,1.09
1/19/2021,ARKG,VERACYTE INC,VCYT,2154080.00,1.03
1/19/2021,ARKK,VERACYTE INC,VCYT,4841473.00,1.11
1/19/2021,ARKW,VERACYTE INC,VCYT,1645791.00,1.39
1/19/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,451974.00,1.13
1/19/2021,ARKF,VERISK ANALYTICS INC,VRSK,89596.00,0.70
1/19/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1391903.00,2.90
1/19/2021,ARKF,WORKDAY INC-CLASS A,WDAY,192320.00,1.73
1/19/2021,ARKQ,WORKHORSE GROUP INC,WKHS,2407752.00,2.21
1/19/2021,ARKQ,XILINX INC,XLNX,213777.00,1.15
1/19/2021,ARKQ,EXONE CO/THE,XONE,997483.00,0.72
1/19/2021,ARKF,ZILLOW GROUP INC - C,Z,780885.00,4.57
1/19/2021,ARKW,ZILLOW GROUP INC - C,Z,856958.00,1.95
1/19/2021,ARKK,ZILLOW GROUP INC - C,Z,4729550.00,2.92
1/19/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,333486.00,2.08
1/19/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1232009.00,2.08
