date,fund,company,ticker,shares,weight(%)
1/13/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1676771.00,2.64
1/13/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,572614.00,3.20
1/13/2021,ARKF,SQUARE INC - A,SQ,1039941.00,10.22
1/13/2021,ARKW,SQUARE INC - A,SQ,1117102.00,4.15
1/13/2021,ARKK,SQUARE INC - A,SQ,4662994.00,4.88
1/13/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1157296.00,1.03
1/13/2021,ARKQ,STRATASYS LTD,SSYS,1544348.00,1.90
1/13/2021,ARKK,STRATASYS LTD,SSYS,7049806.00,0.90
1/13/2021,ARKG,SURFACE ONCOLOGY INC,SURF,3109907.00,0.35
1/13/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.00,0.39
1/13/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5056505.00,0.28
1/13/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,12329881.00,2.27
1/13/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,4246907.00,1.51
1/13/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,337000.00,1.16
1/13/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2496024.00,3.15
1/13/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1301583.00,4.35
1/13/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,767163.00,1.26
1/13/2021,ARKF,TELADOC HEALTH INC,TDOC,118226.00,1.17
1/13/2021,ARKK,TELADOC HEALTH INC,TDOC,4222719.00,4.44
1/13/2021,ARKG,TELADOC HEALTH INC,TDOC,2769567.00,6.53
1/13/2021,ARKW,TELADOC HEALTH INC,TDOC,1011116.00,3.77
1/13/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,60810.00,1.03
1/13/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,237636.00,0.88
1/13/2021,ARKQ,TERADYNE INC,TER,287175.00,1.71
1/13/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,214311.00,1.09
1/13/2021,ARKF,LENDINGTREE INC,TREE UW,172402.00,2.26
1/13/2021,ARKW,LENDINGTREE INC,TREE UW,356781.00,1.76
1/13/2021,ARKK,LENDINGTREE INC,TREE UW,1224240.00,1.71
1/13/2021,ARKQ,TRIMBLE INC,TRMB,1548407.00,4.74
1/13/2021,ARKK,TESLA INC,TSLA,2564524.00,9.94
1/13/2021,ARKW,TESLA INC,TSLA,730116.00,10.03
1/13/2021,ARKQ,TESLA INC,TSLA,321032.00,12.00
1/13/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,2968761.00,1.61
1/13/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,508551.00,0.97
1/13/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,283365.00,1.44
1/13/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,579337.00,3.02
1/13/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88363.00,1.12
1/13/2021,ARKW,TWILIO INC - A,TWLO,308602.00,1.83
1/13/2021,ARKK,TWILIO INC - A,TWLO,1244721.00,2.08
1/13/2021,ARKF,TWILIO INC - A,TWLO,168290.00,2.64
1/13/2021,ARKK,2U INC,TWOU,8055366.00,1.59
1/13/2021,ARKQ,2U INC,TWOU,1201373.00,2.28
1/13/2021,ARKW,2U INC,TWOU,1892624.00,1.32
1/13/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,3405211.00,5.84
1/13/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,2713051.00,2.07
1/13/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,858204.00,0.68
1/13/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,603278.00,1.08
1/13/2021,ARKK,UNITY SOFTWARE INC,U,1698286.00,1.16
1/13/2021,ARKW,UNITY SOFTWARE INC,U,521549.00,1.27
1/13/2021,ARKW,VERACYTE INC,VCYT,1654255.00,1.33
1/13/2021,ARKG,VERACYTE INC,VCYT,2154080.00,1.09
1/13/2021,ARKK,VERACYTE INC,VCYT,4841473.00,1.10
1/13/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,421690.00,1.21
1/13/2021,ARKF,VERISK ANALYTICS INC,VRSK,86812.00,0.73
1/13/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1234432.00,2.85
1/13/2021,ARKF,WORKDAY INC-CLASS A,WDAY,186317.00,1.82
1/13/2021,ARKQ,WORKHORSE GROUP INC,WKHS,2229535.00,2.39
1/13/2021,ARKQ,XILINX INC,XLNX,197953.00,1.22
1/13/2021,ARKQ,EXONE CO/THE,XONE,997483.00,0.60
1/13/2021,ARKF,ZILLOW GROUP INC - C,Z,756554.00,4.61
1/13/2021,ARKW,ZILLOW GROUP INC - C,Z,848254.00,1.95
1/13/2021,ARKK,ZILLOW GROUP INC - C,Z,4578488.00,2.97
1/13/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,330102.00,1.94
1/13/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1192637.00,1.97
