date,fund,company,ticker,shares,weight(%)
1/21/2021,ARKK,EDITAS MEDICINE INC,EDIT,6655763.00,1.78
1/21/2021,ARKG,EDITAS MEDICINE INC,EDIT,1812076.00,1.02
1/21/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,198006.00,0.97
1/21/2021,ARKG,EVOGENE LTD,EVGN,4583323.00,0.25
1/21/2021,ARKG,EXACT SCIENCES CORP,EXAS,2777286.00,3.62
1/21/2021,ARKK,EXACT SCIENCES CORP,EXAS,3354066.00,2.08
1/21/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,278981.00,0.15
1/21/2021,ARKK,FATE THERAPEUTICS INC,FATE,281648.00,0.12
1/21/2021,ARKG,FATE THERAPEUTICS INC,FATE,3649919.00,3.21
1/21/2021,ARKW,FACEBOOK INC-CLASS A,FB,535174.00,2.23
1/21/2021,ARKF,FACEBOOK INC-CLASS A,FB,181048.00,1.84
1/21/2021,ARKQ,FLIR SYSTEMS INC,FLIR,768719.00,1.50
1/21/2021,ARKW,FASTLY INC - CLASS A,FSLY,1406447.00,2.24
1/21/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,6819907.00,3.33
1/21/2021,ARKG,GUARDANT HEALTH INC,GH,680046.00,0.97
1/21/2021,ARKQ,ALPHABET INC-CL C,GOOG,50772.00,3.47
1/21/2021,ARKG,ALPHABET INC-CL A,GOOGL,118425.00,1.97
1/21/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,266373.00,1.24
1/21/2021,ARKF,HDFC BANK LTD-ADR,HDB,340002.00,0.93
1/21/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,51504.00,0.38
1/21/2021,ARKW,HUBSPOT INC,HUBS,159369.00,0.95
1/21/2021,ARKK,HUYA INC-ADR,HUYA,6879589.00,0.68
1/21/2021,ARKW,HUYA INC-ADR,HUYA,4710087.00,1.71
1/21/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,912119.00,3.84
1/21/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,2992004.00,1.41
1/21/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,1105431.00,1.91
1/21/2021,ARKG,INCYTE CORP,INCY,2460824.00,2.04
1/21/2021,ARKF,INTUIT INC,INTU,109178.00,1.55
1/21/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,3072929.00,1.66
1/21/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,9947891.00,1.99
1/21/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,7402961.00,3.11
1/21/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1717833.00,3.00
1/21/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5446089.00,1.10
1/21/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,35556.00,1.03
1/21/2021,ARKW,JD.COM INC-ADR,JD,737820.00,1.07
1/21/2021,ARKF,JD.COM INC-ADR,JD,336502.00,1.19
1/21/2021,ARKQ,JD.COM INC-ADR,JD,1260940.00,4.33
1/21/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,2274258.00,2.41
1/21/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,51155.00,0.12
1/21/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,3352779.00,3.57
1/21/2021,ARKW,LENDINGCLUB CORP,LC,4605038.00,0.81
1/21/2021,ARKF,LENDINGCLUB CORP,LC,1879598.00,0.81
1/21/2021,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1897795.00,0.37
1/21/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,112213.00,1.38
1/21/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,803396.00,2.11
1/21/2021,ARKG,908 DEVICES INC,MASS,551628.00,0.30
1/21/2021,ARKK,SERES THERAPEUTICS INC,MCRB,8038025.00,0.81
1/21/2021,ARKG,SERES THERAPEUTICS INC,MCRB,3552954.00,0.76
1/21/2021,ARKF,MERCADOLIBRE INC,MELI,66289.00,4.80
1/21/2021,ARKW,MERCADOLIBRE INC,MELI,39753.00,1.18
1/21/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,546555.00,1.52
1/21/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,20604.00,0.39
1/21/2021,ARKQ,MATERIALISE NV-ADR,MTLS,2330888.00,5.90
1/21/2021,ARKK,MATERIALISE NV-ADR,MTLS,6006937.00,1.76
1/21/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,806507.00,1.02
1/21/2021,ARKW,NETFLIX INC,NFLX,304829.00,2.70
1/21/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1220045.00,2.07
1/21/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6560937.00,2.99
1/21/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,4027219.00,0.78
1/21/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1282640.00,0.86
1/21/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1639448.00,0.52
1/21/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,962878.00,1.12
1/21/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3538771.00,1.13
1/21/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6456860.00,1.96
1/21/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2178866.00,1.39
1/21/2021,ARKW,NVIDIA CORP,NVDA,170639.00,1.45
1/21/2021,ARKF,NVIDIA CORP,NVDA,49250.00,1.02
1/21/2021,ARKQ,NVIDIA CORP,NVDA,71875.00,1.44
1/21/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,1230780.00,0.50
1/21/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,3571242.00,3.05
1/21/2021,ARKK,INVITAE CORP,NVTA,17456809.00,3.88
1/21/2021,ARKG,INVITAE CORP,NVTA,6180483.00,2.89
1/21/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,486694.00,3.05
1/21/2021,ARKW,OKTA INC,OKTA,203423.00,0.82
1/21/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,184752.00,0.08
1/21/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,531196.00,0.03
1/21/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,374190.00,0.05
1/21/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.00,0.11
1/21/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,3907924.00,1.78
1/21/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,1655701.00,1.84
1/21/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18274033.00,5.85
1/21/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7257224.00,1.10
1/21/2021,ARKK,PACCAR INC,PCAR,399823.00,0.17
1/21/2021,ARKK,PAGERDUTY INC,PD,7552637.00,1.53
1/21/2021,ARKW,PAGERDUTY INC,PD,2226551.00,1.65
1/21/2021,ARKF,PINDUODUO INC-ADR,PDD,225676.00,1.45
1/21/2021,ARKG,PHREESIA INC,PHR,1655897.00,1.02
1/21/2021,ARKF,PINTEREST INC- CLASS A,PINS,1417412.00,3.89
1/21/2021,ARKW,PINTEREST INC- CLASS A,PINS,1919528.00,2.16
1/21/2021,ARKK,PINTEREST INC- CLASS A,PINS,3127190.00,0.96
1/21/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,1974507.00,0.78
1/21/2021,ARKQ,PROTO LABS INC,PRLB,280592.00,1.93
1/21/2021,ARKK,PROTO LABS INC,PRLB,3157475.00,2.51
1/21/2021,ARKG,PERSONALIS INC,PSNL,6739994.00,2.90
1/21/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,6536496.00,2.32
1/21/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,8710400.00,1.78
1/21/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,22255488.00,2.16
1/21/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3836111.00,0.25
1/21/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,490832.00,1.19
1/21/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,542673.00,2.06
1/21/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,2058794.00,2.14
1/21/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,390605.00,3.62
1/21/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,809620.00,1.05
1/21/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,804162.00,3.80
1/21/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,469845.00,1.05
1/21/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,8973257.00,3.56
1/21/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,100517.00,0.97
1/21/2021,ARKK,ROKU INC,ROKU,4252210.00,7.54
1/21/2021,ARKW,ROKU INC,ROKU,802043.00,5.20
1/21/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,983894.00,0.34
1/21/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,594044.00,1.30
1/21/2021,ARKG,SCHRODINGER INC,SDGR,1755675.00,1.46
1/21/2021,ARKW,SEA LTD-ADR,SE,620792.00,2.22
1/21/2021,ARKK,SEA LTD-ADR,SE,1243381.00,1.22
1/21/2021,ARKF,SEA LTD-ADR,SE,445514.00,3.89
1/21/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,446091.00,2.24
1/21/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,103263.00,1.89
1/21/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,44168.00,1.97
1/21/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,769247.00,1.94
1/21/2021,ARKW,SKILLZ INC,SKLZ,941060.00,0.42
1/21/2021,ARKF,SNAP INC - A,SNAP,1173760.00,2.38
1/21/2021,ARKW,SNAP INC - A,SNAP,2368079.00,1.97
1/21/2021,ARKW,SYNOPSYS INC,SNPS,249406.00,1.04
1/21/2021,ARKK,SYNOPSYS INC,SNPS,850882.00,0.97
1/21/2021,ARKQ,SYNOPSYS INC,SNPS,220044.00,2.17
1/21/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1849811.00,2.22
1/21/2021,ARKW,SPLUNK INC,SPLK,355872.00,0.94
1/21/2021,ARKF,SPLUNK INC,SPLK,272749.00,1.75
1/21/2021,ARKK,SPLUNK INC,SPLK,1214324.00,0.87
1/21/2021,ARKQ,SPLUNK INC,SPLK,919.00,0.01
1/21/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1964700.00,2.87
1/21/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,588028.00,3.13
1/21/2021,ARKF,SQUARE INC - A,SQ,1077333.00,8.82
1/21/2021,ARKW,SQUARE INC - A,SQ,1147174.00,3.85
1/21/2021,ARKK,SQUARE INC - A,SQ,4940650.00,4.54
1/21/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1606358.00,1.37
1/21/2021,ARKQ,STRATASYS LTD,SSYS,1544348.00,2.01
1/21/2021,ARKK,STRATASYS LTD,SSYS,7049806.00,1.06
1/21/2021,ARKG,SURFACE ONCOLOGY INC,SURF,3460173.00,0.41
1/21/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5056505.00,0.26
1/21/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.00,0.34
1/21/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,16111642.00,2.46
1/21/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,5870858.00,2.17
1/21/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2563227.00,3.47
1/21/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1419912.00,4.68
1/21/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,383994.00,1.23
1/21/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,836945.00,1.27
1/21/2021,ARKF,TELADOC HEALTH INC,TDOC,152042.00,1.39
1/21/2021,ARKK,TELADOC HEALTH INC,TDOC,4474063.00,4.60
1/21/2021,ARKW,TELADOC HEALTH INC,TDOC,1038335.00,3.90
1/21/2021,ARKG,TELADOC HEALTH INC,TDOC,3203149.00,6.93
1/21/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,103700.00,1.45
1/21/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,244041.00,0.87
1/21/2021,ARKQ,TERADYNE INC,TER,327225.00,1.66
1/21/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,238461.00,1.08
1/21/2021,ARKF,LENDINGTREE INC,TREE UW,172402.00,2.02
1/21/2021,ARKW,LENDINGTREE INC,TREE UW,354957.00,1.71
1/21/2021,ARKK,LENDINGTREE INC,TREE UW,1224240.00,1.61
1/21/2021,ARKQ,TRIMBLE INC,TRMB,1764266.00,4.48
1/21/2021,ARKQ,TESLA INC,TSLA,365794.00,11.17
1/21/2021,ARKW,TESLA INC,TSLA,724999.00,9.37
1/21/2021,ARKK,TESLA INC,TSLA,2576672.00,9.12
1/21/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,522243.00,1.07
1/21/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,660112.00,3.20
1/21/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3145525.00,1.77
1/21/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,309161.00,1.55
1/21/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,90736.00,1.13
1/21/2021,ARKK,TWILIO INC - A,TWLO,1318873.00,2.15
1/21/2021,ARKW,TWILIO INC - A,TWLO,316918.00,1.89
1/21/2021,ARKF,TWILIO INC - A,TWLO,183624.00,2.66
1/21/2021,ARKQ,2U INC,TWOU,1201373.00,1.94
1/21/2021,ARKK,2U INC,TWOU,8055366.00,1.51
1/21/2021,ARKW,2U INC,TWOU,1882940.00,1.29
1/21/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,3704396.00,6.35
1/21/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,2874603.00,2.34
1/21/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,1387026.00,1.08
1/21/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,671256.00,1.10
1/21/2021,ARKK,UNITY SOFTWARE INC,U,1799399.00,1.11
1/21/2021,ARKW,UNITY SOFTWARE INC,U,535598.00,1.20
1/21/2021,ARKW,VERACYTE INC,VCYT,1645791.00,1.36
1/21/2021,ARKK,VERACYTE INC,VCYT,4841473.00,1.09
1/21/2021,ARKG,VERACYTE INC,VCYT,2154080.00,1.02
1/21/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,469150.00,1.19
1/21/2021,ARKF,VERISK ANALYTICS INC,VRSK,94689.00,0.69
1/21/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1569131.00,3.30
1/21/2021,ARKF,WORKDAY INC-CLASS A,WDAY,203291.00,1.74
1/21/2021,ARKQ,WORKHORSE GROUP INC,WKHS,1989273.00,1.64
1/21/2021,ARKQ,XILINX INC,XLNX,225553.00,1.15
1/21/2021,ARKQ,EXONE CO/THE,XONE,997483.00,0.78
1/21/2021,ARKF,ZILLOW GROUP INC - C,Z,825352.00,4.49
1/21/2021,ARKK,ZILLOW GROUP INC - C,Z,4851052.00,2.96
1/21/2021,ARKW,ZILLOW GROUP INC - C,Z,871099.00,1.94
1/21/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,338985.00,1.99
1/21/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1263661.00,2.03
